hs9,hs9_name
284910000,Of_calcium
284920010,-_Sized_grains
284920090,-_Other
284990010,-_Boron_carbide__niobium_carbide_and_tantalum_carbide
284990090,-_Other
285000000,Hydrides__nitrides__azides__silicides_and_borides__whether_or_not_chemically_defined__other_than_compounds_which_are_also_carbides_of_heading_28.49
285210100,1_Certified_reference_materials
285210210,(1)_Sulphates
285210220,(2)_Chemical_preparations_for_photographic_uses_(other_than_varnishes__glues__adhesives_and_similar_preparations)_;_unmixed_products_for_photographic_uses__put_up_in_measured_portions_or_put_up_for_retail_sale_in_a_form_ready_for_use
285210291,-_Mercury_carbides
285210299,-_Other
285210911,A_Tannins_and_their_derivatives
285210919,B_Other
285210920,(2)_Albuminoidal_substances_and_their_derivatives__excluding_albuminates_and_other_albumin_derivatives
285210990,(3)_Other
285290110,(1)_Polysulphides
285290190,(2)_Other
285290210,(1)_Sultones_and_sultams
285290290,(2)_Other
285300010,-_Cyanogen_chloride
285300090,-_Other
290110000,Saturated
290121000,Ethylene
290122000,Propene_(propylene)
290123000,Butene_(butylene)_and_isomers_thereof
290124010,1_Buta-1_3-diene
290124020,2_Isoprene
290129000,Other
290211000,Cyclohexane
290219010,1_5-Ethylidene-2-norbornene
290219090,2_Other
290220000,Benzene
290230000,Toluene
290241000,o-Xylene
290242000,m-Xylene
290243000,p-Xylene
290244000,Mixed_xylene_isomers
290250000,Styrene
290260000,Ethylbenzene
290270000,Cumene
290290000,Other
290311000,Chloromethane_(methyl_chloride)_and_chloroethane_(ethyl_chloride)
290312000,Dichloromethane_(methylene_chloride)
290313000,Chloroform_(trichloromethane)
290314000,Carbon_tetrachloride
290315000,Ethylene_dichloride_(ISO)_(1_2-dichloroethane)
290319010,-_1__1__1-Trichloroethane
290319090,-_Other
290321000,Vinyl_chloride_(chloroethylene)
290322000,Trichloroethylene
290323000,Tetrachloroethylene_(perchloroethylene)
290329000,Other
290331000,Ethylene_dibromide_(ISO)_(1_2-dibromoethane)
290339011,--_Methyl_bromide
290339019,--_Other
290339021,--_Perfluoromethane_(PFC-14)
290339022,--_Perfluoroethane_(PFC-116)
290339051,--_Perfluoropropane_(PFC-218)
290339052,--_Perfluorohexane_(PFC-51-14)
290339023,--_Difluoromethane_(HFC-32)
290339024,--_Pentafluoroethane_(HFC-125)
290339031,---_In_spray_containers
290339039,---_Other
290339026,--_1_1_1-Trifluoroethane_(HFC-143a)
290339041,---_In_spray_containers
290339049,---_Other
290339053,--_1_1_1_3_3-Pentafluoropropane_(HFC-245fa)
290339054,--_1_1_1_3_3-Pentafluorobutane_(HFC-365mfc)
290339029,--_Other
290339090,-_Other
290371000,Chlorodifluoromethane
290372000,Dichlorotrifluoroethanes
290373010,-_1_1-dichloro-1-fluoroethane_(HCFC-141b)
290373090,-_Other
290374010,-_1-chloro-1_1-difluoro_ethane_(HCFC-142b)
290374090,-_Other
290375000,Dichloropentafluoropropanes
290376010,-_Bromochlorodifluoromethane_(Halon-1211)
290376020,-_Bromotrifluoromethane_(Halon-1301)
290376030,-_Dibromotetrafluoroethanes_(Halon-2402)
290377010,-_Trichlorofluoromethane_(CFC-11)
290377020,-_Dichlorodifluoromethane_(CFC-12)
290377030,-_Chlorotrifluoromethane_(CFC-13)
290377040,-_Pentachlorofluoroethane_(CFC-111)
290377050,-_Tetrachlorodifluoroethanes_(CFC-112)
290377060,-_Trichlorotrifluoroethanes_(CFC-113)
290377070,-_Dichlorotetrafluoroethanes_(CFC-114)
290377080,-_Chloropentafluoroethane_(CFC-115)
290377100,-_Heptachlorofluoropropanes_(CFC-211)
290377110,-_Hexachlorodifluoropropanes_(CFC-212)
290377120,-_Pentachlorotrifluoropropanes_(CFC-213)
290377130,-_Tetrachlorotetrafluoropropanes_(CFC-214)
290377140,-_Trichloropentafluoropropanes_(CFC-215)
290377150,-_Dichlorohexafluoropropanes_(CFC-216)
290377160,-_Chloroheptafluoropropanes_(CFC-217)
290377990,-_Other
290378000,Other_perhalogenated_derivatives
290379100,-_Bromochloromethane
290379210,--_Dichlorofluoromethane_(HCFC-21)
290379220,--_Chlorotetrafluoroethanes_(HCFC-124)
290379290,--_Other
290379910,--_Other_halogenated_derivatives_of_methane__ethane_or_propane_halogenated_with_fluorine_and_bromine
290379990,--_Other
290381000,1_2_3_4_5_6-Hexachlorocyclohexane_(HCH_(ISO))__including_lindane_(ISO__INN)
290382100,1_Chlordane
290382200,2_Aldrin_and_heptachlor
290389010,-_Dibromoethyldibromo_cyclohexane__tetrabromo_cyclooctane_and_hexabromo_cyclododecane
290389091,--_Perfluorocyclobutane_(PFC-c318)
290389099,--_Other
290391000,Chlorobenzene__o-dichlorobenzene_and_p-dichlorobenzene
290392000,Hexachlorobenzene_(ISO)_and_DDT_(ISO)_(clofenotane_(INN)__1_1_1-trichloro-2_2-bis(p-chlorophenyl)ethane)
290399100,-_Pentabromoethyl_benzene_and_decabromo_diphenylethane
290399900,-_Other
290410000,Derivatives_containing_only_sulpho_groups__their_salts_and_ethyl_esters
290420100,1_Nitromethane
290420200,2_Other
290490010,-_Trichloronitromethane_(chloropicrin)
290490090,-_Other
290511000,Methanol_(methyl_alcohol)
290512000,Propan-1-ol_(propyl_alcohol)_and_propan-2-ol_(isopropyl_alcohol)
290513000,Butan-1-ol_(n-butyl_alcohol)
290514000,Other_butanols
290516100,1_2-Ethylhexyl_alcohol_(2-ethylhexan-1-ol)
290516200,2_Other
290517000,Dodecan-1-ol_(lauryl_alcohol)__hexadecan-1-ol_(cetyl_alcohol)_and_octadecan-1-ol_(stearyl_alcohol)
290519000,Other
290522000,Acyclic_terpene_alcohols
290529000,Other
290531000,Ethylene_glycol_(ethanediol)
290532000,Propylene_glycol_(propane-1_2-diol)
290539000,Other
290541000,2-Ethyl-2-(hydroxymethyl)propane-1_3-diol(trimethylolpropane)
290542000,Pentaerythritol
290543000,Mannitol
290544000,D-glucitol_(sorbitol)
290545000,Glycerol
290549000,Other
290551000,Ethchlorvynol_(INN)
290559010,-_Dibromoneopentyl_glycol_(2_2-Dibromomethyl-1_3-propane-diol)
290559090,-_Other
290611000,Menthol
290612000,Cyclohexanol__methylcyclohexanols_and_dimethylcyclohexanols
290613000,Sterols_and_inositols
290619100,1_Borneol_and_terpineols
290619900,2_Other
290621000,Benzyl_alcohol
290629000,Other
290711000,Phenol_(hydroxybenzene)_and_its_salts
290712000,Cresols_and_their_salts
290713000,Octylphenol__nonylphenol_and_their_isomers;_salts_thereof
290715000,Naphthols_and_their_salts
290719100,1_Xylenols_and_their_salts
290719910,-_Mononuclear_monophenols
290719990,-_Other
290721000,Resorcinol_and_its_salts
290722000,Hydroquinone_(quinol)_and_its_salts
290723000,4_4'-Isopropylidenediphenol_(bisphenol_A__diphenylolpropane)_and_its_salts
290729000,Other
290811000,Pentachlorophenol_(ISO)
290819100,1_Brominated_derivatives
290819900,2_Other
290891000,Dinoseb_(ISO)_and_its_salts
290892000,4_6-Dinitro-o-cresol_(DNOC_(ISO))_and_its_salts
290899000,Other
290911000,Diethyl_ether
290919010,-_Ethyl-tertiary-butyl_ether_certified_in_accordance_with_the_provisions_of_a_Cabinet_Order_as_being_produced_from_ethyl_alcohol_(ethanol)_which_is_derived_from_biomass_(organic_matters_obtained_from_plants_or_animals__excluding_crude_oil__petroleum_gas__natural_gas__coal_and_the_products_made_therefrom)
290919091,--_Fluorinated_derivatives_of_saturated_acyclic_ethers
290919099,--_Other
290920000,Cyclanic__cyclenic_or_cycloterpenic_ethers_and_their_halogenated__sulphonated__nitrated_or_nitrosated_derivatives
290930110,-_Pentabromodiphenyloxide_and_tetradecabromodiphenoxybenzene
290930190,-_Other
290930200,2_Other
290941000,2_2'-Oxydiethanol_(diethylene_glycol__digol)
290943000,Monobutyl_ethers_of_ethylene_glycol_or_of_diethylene_glycol
290944000,Other_monoalkylethers_of_ethylene_glycol_or_of_diethylene_glycol
290949010,-_Triethylene_glycol
290949090,-_Other
290950000,Ether-phenols__ether-alcohol-phenols_and_their_halogenated__sulphonated__nitrated_or_nitrosated_derivatives
290960000,Alcohol_peroxides__ether_peroxides__ketone_peroxides_and_their_halogenated__sulphonated__nitrated_or_nitrosated_derivatives
291010000,Oxirane_(ethylene_oxide)
291020000,Methyloxirane_(propylene_oxide)
291030000,1-Chloro-2_3-epoxypropane_(epichlorohydrin)
291040000,Dieldrin_(ISO__INN)
291090030,1_1_2-epoxybunanes_(1_2-butylene_oxide)
291090090,2_Other
291100000,Acetals_and_hemiacetals__whether_or_not_with_other_oxygen_function__and_their_halogenated__sulphonated__nitrated_or_nitrosated_derivatives.
291211000,Methanal_(formaldehyde)
291212000,Ethanal_(acetaldehyde)
291219000,Other
291221000,Benzaldehyde
291229000,Other
291241000,Vanillin_(4-hydroxy-3-methoxybenzaldehyde)
291242000,Ethylvanillin_(3-ethoxy-4-hydroxybenzaldehyde)
291249100,1_Aldehyde-alcohols
291249900,2_Other
291250000,Cyclic_polymers_of_aldehydes
291260000,Paraformaldehyde
291300000,Halogenated__sulphonated__nitrated_or_nitrosated_derivatives_of_products_of_heading_29.12.
291411000,Acetone
291412000,Butanone_(methyl_ethyl_ketone)
291413000,4-Methylpentan-2-one_(methyl_isobutyl_ketone)
291419000,Other
291422000,Cyclohexanone_and_methylcyclohexanones
291423000,Ionones_and_methylionones
291429011,(1)_Of_a_melting_point_less_than_175℃
291429019,(2)_Other
291429090,2_Other
291431000,Phenylacetone_(phenylpropan-2-one)
291439000,Other
291440000,Ketone-alcohols_and_ketone_-aldehydes
291450000,Ketone-phenols_and_ketones_with_other_oxygen_function
291461000,Anthraquinone
291469000,Other
291470000,Halogenated__sulphonated__nitrated_or_nitrosated_derivatives
291511000,Formic_acid
291512000,Salts_of_formic_acid
291513000,Esters_of_formic_acid
291521000,Acetic_acid
291524000,Acetic_anhydride
291529010,-_Sodium_acetate
291529020,-_Cobalt_acetates
291529090,-_Other
291531000,Ethyl_acetate
291532000,Vinyl_acetate
291533000,n-Butyl_acetate
291536000,Dinoseb_(ISO)_acetate
291539100,1_Isobutyl_acetate
291539910,-_2-Ethoxyethyl_acetate
291539990,-_Other
291540000,Mono-__di-_or_trichloroacetic_acids__their_salts_and_esters
291550000,Propionic_acid__its_salts_and_esters
291560000,Butanoic_acids__pentanoic_acids__their_salts_and_esters
291570010,1_Stearic_acid
291570020,2_Other
291590011,-_Capric_acid__lauric_acid_and_myristic_acid
291590019,-_Other
291590090,2_Other
291611000,Acrylic_acid_and_its_salts
291612000,Esters_of_acrylic_acid
291613000,Methacrylic_acid_and_its_salts
291614000,Esters_of_methacrylic_acid
291615000,Oleic__linoleic_or_linolenic_acids__their_salts_and_esters
291616000,Binapacryl_(ISO)
291619000,Other
291620000,Cyclanic__cyclenic_or_cycloterpenic_monocarboxylic_acids__their_anhydrides__halides__peroxides__peroxyacids_and_their_derivatives
291631000,Benzoic_acid__its_salts_and_esters
291632000,Benzoyl_peroxide_and_benzoyl_chloride
291634000,Phenylacetic_acid_and_its_salts
291639010,-_Esters_of_phenylacetic_acid
291639090,-_Other
291711000,Oxalic_acid__its_salts_and_esters
291712010,-_Adipic_acid
291712090,-_Other
291713000,Azelaic_acid__sebacic_acid__their_salts_and_esters
291714000,Maleic_anhydride
291719000,Other
291720000,Cyclanic__cyclenic_or_cycloterpenic_polycarboxylic_acids__their_anhydrides__halides__peroxides__peroxyacids_and_their_derivatives
291732000,Dioctyl_orthophthalates
291733000,Dinonyl_or_didecyl_orthophthalates
291734010,-_Dibutyl_orthophthalates
291734090,-_Other
291735000,Phthalic_anhydride
291736000,Terephthalic_acid_and_its_salts
291737000,Dimethyl_terephthalate
291739020,-_Tetrabromophthalic_anhydride
291739010,--_Phthalic_acid_and_isophthalic_acid
291739090,--_Other
291811000,Lactic_acid__its_salts_and_esters
291812000,Tartaric_acid
291813000,Salts_and_esters_of_tartaric_acid
291814000,Citric_acid
291815010,1_Calcium_citrate
291815090,2_Other
291816000,Gluconic_acid__its_salts_and_esters
291818000,Chlorobenzilate_(ISO)
291819010,1_Cholic_acid
291819090,2_Other
291821000,Salicylic_acid_and_its_salts
291822000,O-Acetylsalicylic_acid__its_salts_and_esters
291823000,Other_esters_of_salicylic_acid_and_their_salts
291829000,Other
291830100,1_Dehydrocholic_acid_(3__7__12-triketocholanic_acid)
291830200,2_Other
291891000,2_4_5-T_(ISO)_(2_4_5-trichlorophenoxyacetic_acid)__its_salts_and_esters
291899000,Other
291910000,Tris(2_3-dibromopropyl)_phosphate
291990000,Other
292011000,Parathion_(ISO)_and_parathion-methyl_(ISO)_(methyl-parathion)
292019000,Other
292090010,-_Carbonic_esters_and_their_derivatives
292090020,-_Trimethyl_phosphite
292090030,-_Triethyl_phosphite
292090040,-_Dimethyl_phosphite
292090050,-_Diethyl_phosphite
292090090,-_Other
292111000,Methylamine__di-_or_trimethylamine_and_their_salts
292119000,Other
292121000,Ethylenediamine_and_its_salts
292122000,Hexamethylenediamine_and_its_salts
292129000,Other
292130000,Cyclanic__cyclenic_or_cycloterpenic_mono-_or_polyamines__and_their_derivatives;_salts_thereof
292141010,1_Aniline
292141020,2_Salts_of_aniline
292142000,Aniline_derivatives_and_their_salts
292143000,Toluidines_and_their_derivatives;_salts_thereof
292144000,Diphenylamine_and_its_derivatives;_salts_thereof
292145000,1-Naphthylamine_(α-naphthylamine)__2-naphthylamine_(β-naphthylamine)_and_their_derivatives;_salts_thereof
292146000,Amfetamine_(INN)__benzfetamine_(INN)__dexamfetamine_(INN)__etilamfetamine_(INN)__fencamfamin_(INN)__lefetamine_(INN)__levamfetamine_(INN)__mefenorex_(INN)_and_phentermine_(INN);_salts_thereof
292149000,Other
292151000,o-__m-__p-Phenylenediamine__diaminotoluenes__and_their_derivatives;_salts_thereof
292159000,Other
292211000,Monoethanolamine_and_its_salts
292212000,Diethanolamine_and_its_salts
292213010,-_Triethanolamine
292213090,-_Other
292214000,Dextropropoxyphene_(INN)_and_its_salts
292219011,-_Ethyldiethanolamine
292219012,-_Methyldiethanolamine
292219019,-_Other
292219090,2_Other
292221000,Aminohydroxynaphthalenesulphonic_acids_and_their_salts
292229000,Other
292231000,Amfepramone_(INN)__methadone_(INN)_and_normethadone_(INN);_salts_thereof
292239000,Other
292241000,Lysine_and_its_esters;_salts_thereof
292242100,1_Sodium_glutamates
292242200,2_Other
292243000,Anthranilic_acid_and_its_salts
292244000,Tilidine_(INN)_and_its_salts
292249000,Other
292250000,Amino-alcohol-phenols__amino-acid-phenols_and_other_amino-compounds_with_oxygen_function
292310000,Choline_and_its_salts
292320000,Lecithins_and_other_phosphoaminolipids
292390000,Other
292411000,Meprobamate_(INN)
292412000,Fluoroacetamide_(ISO)__monocrotophos_(ISO)_and_phosphamidon_(ISO)
292419020,1_2-Acrylamide-2-methylpropane_sulphonic_acid_and_oxamide
292419029,2_Other
292421000,Ureines_and_their_derivatives;_salts_thereof
292423000,2-Acetamidobenzoic_acid_(N-acetylanthranilic_acid)_and_its_salts
292424000,Ethinamate_(INN)
292429010,-_Aspartame_(INN)
292429090,-_Other
292511000,Saccharin_and_its_salts
292512000,Glutethimide_(INN)
292519100,-_Ethylenebisbromonorbornanedicarboximide_and_ethylenebistetrabromophthalimide
292519900,-_Other
292521000,Chlordimeform_(ISO)
292529100,1_Chlorhexidine_and_its_salts
292529900,2_Other
292610000,Acrylonitrile
292620000,1-Cyanoguanidine_(dicyandiamide)
292630000,Fenproporex_(INN)_and_its_salts;_methadone_(INN)_intermediate_(4-cyano-2-dimethylamino-4_4-diphenylbutane)
292690000,Other
292700000,Diazo-__azo-_or_azoxy-compounds.
292800000,Organic_derivatives_of_hydrazine_or_of_hydroxylamine.
292910020,-_Diphenylmethandiisocyanate
292910010,-_Toluenediisocyanate_(Tolylenediisocyanate)
292910090,-_Other
292990000,Other
293020000,Thiocarbamates_and_dithiocarbamates
293030000,Thiuram_mono-__di-_or_tetrasulphides
293040000,Methionine
293050000,Captafol_(ISO)_and_methamidophos_(ISO)
293090100,1_Dithiocarbonates_(xanthates)
293090900,2_Other
293110000,Tetramethyl_lead_and_tetraethyl_lead
293120000,Tributyltin_compounds
293190000,Other
293211000,Tetrahydrofuran
293212000,2-Furaldehyde_(furfuraldehyde)
293213000,Furfuryl_alcohol_and_tetrahydrofurfuryl_alcohol
293219010,-_Sucralose
293219090,-_Other
293220010,1_Coumarin__methylcoumarins_and_ethylcoumarins
293220020,2_Santonin
293220090,3_Other
293291000,Isosafrole
293292000,1-(1_3-Benzodioxol-5-yl)propan-2-one
293293000,Piperonal
293294000,Safrole
293295000,Tetrahydrocannabinols_(all_isomers)
293299000,Other
293311000,Phenazone_(antipyrin)_and_its_derivatives
293319000,Other
293321100,-_3-Bromo-1-chloro-5-dimethylhydantoin
293321900,-_Other
293329000,Other
293331000,Pyridine_and_its_salts
293332000,Piperidine_and_its_salts
293333000,Alfentanil_(INN)__anileridine_(INN)__bezitramide_(INN)__bromazepam_(INN)__difenoxin_(INN)__diphenoxylate_(INN)__dipipanone_(INN)__fentanyl_(INN)__ketobemidone_(INN)__methylphenidate_(INN)__pentazocine_(INN)__pethidine_(INN)__pethidine_(INN)_intermediate_A__phencyclidine_(INN)_(PCP)__phenoperidine_(INN)__pipradrol_(INN)__piritramide_(INN)__propiram_(INN)_and_trimeperidine_(INN);_salts_thereof
293339110,1_Picoline_and_O__O-Diethyl-O-3__5__6-trichloro-2-pyridyl-phosphorothioate_(chloropyriphos)
293339220,2_Other
293341000,Levorphanol_(INN)_and_its_salts
293349100,1_Hydrochloride;_dextro-3-hydroxy-N-methylmorphinan;_dextro-3-methoxy-N-methylmorphinan_hydrobromide
293349900,2_Other
293352000,Malonylurea_(barbituric_acid)_and_its_salts
293353000,Allobarbital_(INN)__amobarbital_(INN)__barbital_(INN)__butalbital_(INN)__butobarbital__cyclobarbital_(INN)__methylphenobarbital_(INN)__pentobarbital_(INN)__phenobarbital_(INN)__secbutabarbital_(INN)__secobarbital_(INN)_and_vinylbital_(INN);_salts_thereof
293354000,Other_derivatives_of_malonylurea_(barbituric_acid);_salts_thereof
293355000,Loprazolam_(INN)__mecloqualone_(INN)__methaqualone_(INN)_and_zipeprol_(INN);_salts_thereof
293359100,1_1__3-Dimethyl-2__6-dioxo-4-amino-5-formylaminopyrimidine
293359300,2_1_4-Diazabicyclo_[2_2_2]_octane_(triethylenediamine)
293359400,3_Other
293361000,Melamine
293369000,Other
293371000,6-Hexanelactam_(epsilon-caprolactam)
293372000,Clobazam_(INN)_and_methyprylon_(INN)
293379000,Other_lactams
293391000,Alprazolam_(INN)__camazepam_(INN)__chlordiazepoxide_(INN)__clonazepam_(INN)__clorazepate__delorazepam_(INN)__diazepam_(INN)__estazolam_(INN)__ethyl_loflazepate_(INN)__fludiazepam_(INN)__flunitrazepam_(INN)__flurazepam_(INN)__halazepam_(INN)__lorazepam_(INN)__lormetazepam_(INN)__mazindol_(INN)__medazepam_(INN)__midazolam_(INN)__nimetazepam_(INN)__nitrazepam_(INN)__nordazepam_(INN)__oxazepam_(INN)__pinazepam_(INN)__prazepam_(INN)__pyrovalerone_(INN)__temazepam_(INN)__tetrazepam_(INN)_and_triazolam_(INN);_salts_thereof
293399010,1_Hydralazine_hydrochloride
293399090,2_Other
293410000,Compounds_containing_an_unfused_thiazole_ring_(whether_or_not_hydrogenated)_in_the_structure
293420000,Compounds_containing_in_the_structure_a_benzothiazole_ring-system_(whether_or_not_hydrogenated)__not_further_fused
293430000,Compounds_containing_in_the_structure_a_phenothiazine_ring-system_(whether_or_not_hydrogenated)__not_further_fused
293491000,Aminorex_(INN)__brotizolam_(INN)__clotiazepam_(INN)__cloxazolam_(INN)__dextromoramide_(INN)__haloxazolam_(INN)__ketazolam_(INN)__mesocarb_(INN)__oxazolam_(INN)__pemoline_(INN)__phendimetrazine_(INN)__phenmetrazine_(INN)_and_sufentanil_(INN);_salts_thereof
293499010,1_Sultones_and_sultams
293499091,-_Acesulfame_potassium_(INN)
293499099,-_Other
293500000,Sulphonamides.
293621000,Vitamins_A_and_their_derivatives
293622000,Vitamin_B1_and_its_derivatives
293623000,Vitamin_B2_and_its_derivatives
293624000,D-_or_DL-Pantothenic_acid_(Vitamin_B3_or_Vitamin_B5)_and_its_derivatives
293625000,Vitamin_B6_and_its_derivatives
293626000,Vitamin_B12_and_its_derivatives
293627000,Vitamin_C_and_its_derivatives
293628000,Vitamin_E_and_its_derivatives
293629000,Other_vitamins_and_their_derivatives
293690000,Other__including_natural_concentrates
293711000,Somatotropin__its_derivatives_and_structural_analogues
293712000,Insulin_and_its_salts
293719000,Other
293721000,Cortisone__hydrocortisone__prednisone_(dehydrocortisone)_and_prednisolone_(dehydrohydrocortisone)
293722000,Halogenated_derivatives_of_corticosteroidal_hormones
293723000,Oestrogens_and_progestogens
293729000,Other
293750000,Prostaglandins__thromboxanes_and_leukotrienes__their_derivatives_and_structural_analogues
293790000,Other
293810000,Rutoside_(rutin)_and_its_derivatives
293890000,Other
293911000,Concentrates_of_poppy_straw;_buprenorphine_(INN)__codeine__dihydrocodeine_(INN)__ethylmorphine__etorphine_(INN)__heroin__hydrocodone_(INN)__hydromorphone_(INN)__morphine__nicomorphine_(INN)__oxycodone_(INN)__oxymorphone_(INN)__pholcodine_(INN)__thebacon_(INN)_and_thebaine;_salts_thereof
293919000,Other
293920000,Alkaloids_of_cinchona_and_their_derivatives;_salts_thereof
293930000,Caffeine_and_its_salts
293941000,Ephedrine_and_its_salts
293942000,Pseudoephedrine_(INN)_and_its_salts
293943000,Cathine_(INN)_and_its_salts
293944000,Norephedrine_and_its_salts
293949000,Other
293951000,Fenetylline_(INN)_and_its_salts
293959000,Other
293961000,Ergometrine_(INN)_and_its_salts
293962000,Ergotamine_(INN)_and_its_salts
293963000,Lysergic_acid_and_its_salts
293969000,Other
293991000,Cocaine__ecgonine__levometamfetamine__metamfetamine_(INN)__metamfetamine_racemate;_salts__esters_and_other_derivatives_thereof
293999000,Other
294000010,1_Sugar_ethers_and_sugar_esters__and_their_salts
294000090,2_Other
294110000,Penicillins_and_their_derivatives_with_a_penicillanic_acid_structure;_salts_thereof
294120000,Streptomycins_and_their_derivatives;_salts_thereof
294130000,Tetracyclines_and_their_derivatives;_salts_thereof
294140000,Chloramphenicol_and_its_derivatives;_salts_thereof
294150000,Erythromycin_and_its_derivatives;_salts_thereof
294190000,Other
294200000,Other_organic_compounds.
300120000,Extracts_of_glands_or_other_organs_or_of_their_secretions
300190010,-_Toad-cake;_bones__organs_and_other_human_tissue_for_grafting
300190020,-_Heparin_and_its_salts
300190090,-_Other
300210100,-_Antisera
300210200,-_Haemoglobin__blood_globulins_and_serum_globulins
300210300,-_Preparations_with_a_basis_of_heat-treated_human_plasma_protein_and_preparations_with_a_basis_of_heat-treated_human_serum_albumin__put_up_in_forms_or_packings_for_retail_sale
300210410,--_Obtained_from_antisera__containing_beta_globulins_or_gamma_globulins
300210490,--_Other
300220000,Vaccines_for_human_medicine
300230000,Vaccines_for_veterinary_medicine
300290100,-_Toxins__cultures_of_micro-organisms_and_similar_products_(including_diagnostic_reagents_of_microbial_origin)
300290200,-_Other
300310000,Containing_penicillins_or_derivatives_thereof__with_a_penicillanic_acid_structure__or_streptomycins_or_their_derivatives
300320000,Containing_other_antibiotics
300331000,Containing_insulin
300339000,Other
300340000,Containing_alkaloids_or_derivatives_thereof_but_not_containing_hormones_or_other_products_of_heading_29.37_or_antibiotics
300390000,Other
300410000,Containing_penicillins_or_derivatives_thereof__with_a_penicillanic_acid_structure__or_streptomycins_or_their_derivatives
300420000,Containing_other_antibiotics
300431000,Containing_insulin
300432000,Containing_corticosteroid_hormones__their_derivatives_or_structural_analogues
300439000,Other
300440010,-_Put_up_in_forms_or_packings_for_retail_sale
300440090,-_Other
300450000,Other_medicaments_containing_vitamins_or_other_products_of_heading_29.36
300490010,-_Of_narcotics__of_cannabis_or_of_awakening-amines
300490023,---_Of_ginseng
300490024,---_Other
300490029,--_Other
300510010,-_Plasters
300510090,-_Other
300590000,Other
300610110,-_Sterile_surgical_catgut_and_similar_sterile_suture_materials;_sterile_laminaria_and_sterile_laminaria_tents
300610190,-_Other
300610910,(1)Plates__sheets__film__foil_and_strip__of_plastics
300610991,-_Containing_by_weight_5%_or_more_of_rubber_thread
300610999,-_Other
300620000,Blood-grouping_reagents
300630000,Opacifying_preparations_for_X-ray_examinations;_diagnostic_reagents_designed_to_be_administered_to_the_patient
300640010,-_Dental_cements_and_other_dental_fillings
300640090,-_Bone_reconstruction_cements
300650000,First-aid_boxes_and_kits
300660000,Chemical_contraceptive_preparations_based_on_hormones__on_other_products_of_heading_29.37_or_on_spermicides
300670000,Gel_preparations_designed_to_be_used_in_human_or_veterinary_medicine_as_a_lubricant_for_parts_of_the_body_for_surgical_operations_or_physical_examinations_or_as_a_coupling_agent_between_the_body_and_medical_instruments
300691010,-_Woven_fabrics_obtained_from_strip__entirely_coated_or_covered_on_both_sides_with_plastics
300691090,-_Other
300692000,Waste_pharmaceuticals
310100000,Animal_or_vegetable_fertilisers__whether_or_not_mixed_together_or_chemically_treated;_fertilisers_produced_by_the_mixing_or_chemical_treatment_of_animal_or_vegetable_products.
310210000,Urea__whether_or_not_in_aqueous_solution
310221000,Ammonium_sulphate
310229000,Other
310230000,Ammonium_nitrate__whether_or_not_in_aqueous_solution
310240000,Mixtures_of_ammonium_nitrate_with_calcium_carbonate_or_other_inorganic_non-fertilising_substances
310250000,Sodium_nitrate
310260000,Double_salts_and_mixtures_of_calcium_nitrate_and_ammonium_nitrate
310280000,Mixtures_of_urea_and_ammonium_nitrate_in_aqueous_or_ammoniacal_solution
310290000,Other__including_mixtures_not_specified_in_the_foregoing_subheadings
310310000,Superphosphates
310390000,Other
310420000,Potassium_chloride
310430010,-_Containing_more_than_52%_of_Potassium_evaluated_as_K2O_on_the_dry_weight
310430090,-_Other
310490000,Other
310510000,Goods_of_this_Chapter_in_tablets_or_similar_forms_or_in_packages_of_a_gross_weight_not_exceeding_10_kg
310520000,Mineral_or_chemical_fertilisers_containing_the_three_fertilising_elements_nitrogen__phosphorus_and_potassium
310530000,Diammonium_hydrogenorthophosphate_(diammonium_phosphate)
310540000,Ammonium_dihydrogenorthophosphate_(monoammonium_phosphate)_and_mixtures_thereof_with_diammonium_hydrogenorthophosphate_(diammonium_phosphate)
310551000,Containing_nitrates_and_phosphates
310559000,Other
310560000,Mineral_or_chemical_fertilisers_containing_the_two_fertilising
310590000,Other
320110000,Quebracho_extract
320120000,Wattle_extract
320190100,1_Tannins_and_their_derivatives
320190200,2_Other
320210000,Synthetic_organic_tanning_substances
320290000,Other
320300100,-_Natural_indigo_and_butter_dyes
320300210,--_Colouring_matter_of_vegetable_origin
320300290,--_Colouring_matter_of_animal_origin
320411000,Disperse_dyes_and_preparations_based_thereon
320412010,-_Acid_dyes__whether_or_not_premetallised__and_preparations_based_thereon
320412090,-_Other
320413000,Basic_dyes_and_preparations_based_thereon
320414000,Direct_dyes_and_preparations_based_thereon
320415000,Vat_dyes_(including_those_usable_in_that_state_as_pigments)_and_preparations_based_thereon
320416000,Reactive_dyes_and_preparations_based_thereon
320417010,-_Pigment
320417090,-_Other
320419020,-_Solvent_dyes
320419090,-_Other
320420000,Synthetic_organic_products_of_a_kind_used_as_fluorescent_brightening_agents
320490000,Other
320500000,Colour_lakes;_preparations_as_specified_in_Note_3_to_this_Chapter_based_on_colour_lakes.
320611000,Containing_80_%_or_more_by_weight_of_titanium_dioxide_calculated_on_the_dry_matter
320619000,Other
320620000,Pigments_and_preparations_based_on_chromium_compounds
320641010,1_Ultramarine_blue
320641090,2_Other
320642010,1_Lithopone
320642090,2_Other
320649100,1_Pigments_and_preparations_based_on_hexacyanoferrates_(ferrocyanides_and_ferricyanides)
320649900,2_Other
